MatchID,EventID,Tournament,TournamentDate,Season,Surface,Level,PlayerID,Player,Opponent,OpponentID,Wins,Appearances,Top10Matches,Top10Wins,PlayerRank,OpponentRank,Aces,DoubleFaults,ServePoints,FirstServesIn,FirstServePointsWon,SecondServePointsWon,SecondServePoints,ServePointsWon,ReturnPointsWon,ReturnPoints,BreakPointsSaved,BreakPointsFaced,StatsCovered,Score,Round,Minutes
2025-6242:346,2025-6242,Winston-Salem,2025-08-17,2025,Hard,A,111794,Kamil Majchrzak,Nicolas Jarry,111797,1,1,0,0,78.0,103.0,7.0,2.0,63.0,37.0,34.0,15.0,26.0,49.0,19.0,67.0,0.0,0.0,1,7-6(6) 6-4,R64,99.0
2025-6242:345,2025-6242,Winston-Salem,2025-08-17,2025,Hard,A,200240,Vit Kopriva,Sebastian Ofner,124116,1,1,0,0,87.0,141.0,2.0,9.0,84.0,47.0,39.0,18.0,37.0,57.0,31.0,88.0,4.0,6.0,1,3-6 6-4 6-3,R64,118.0
2025-6242:344,2025-6242,Winston-Salem,2025-08-17,2025,Hard,A,206499,Aleksandar Kovacevic,Filip Misolic,209209,1,1,0,0,71.0,95.0,20.0,3.0,86.0,49.0,44.0,18.0,37.0,62.0,32.0,98.0,1.0,1.0,1,7-6(2) 7-6(8),R64,111.0
2025-6242:343,2025-6242,Winston-Salem,2025-08-17,2025,Hard,A,111456,Mackenzie Mcdonald,Brandon Holt,200587,1,1,0,0,102.0,111.0,15.0,8.0,112.0,69.0,53.0,24.0,43.0,77.0,36.0,107.0,3.0,5.0,1,6-4 6-7(2) 7-6(2),R64,152.0
2025-6242:342,2025-6242,Winston-Salem,2025-08-17,2025,Hard,A,207969,Stefan Dostanic,Aleksandar Vukic,126846,1,1,0,0,412.0,93.0,3.0,2.0,44.0,27.0,22.0,11.0,17.0,33.0,24.0,52.0,3.0,4.0,1,6-4 6-2,R64,64.0
2025-6242:341,2025-6242,Winston-Salem,2025-08-17,2025,Hard,A,208233,Mattia Bellucci,Francisco Comesana,207681,1,1,0,0,63.0,54.0,1.0,2.0,52.0,35.0,24.0,8.0,17.0,32.0,30.0,57.0,1.0,3.0,1,6-4 6-3,R64,80.0
2025-6242:340,2025-6242,Winston-Salem,2025-08-17,2025,Hard,A,106331,Christopher Oconnell,Roman Safiullin,126128,1,1,0,0,79.0,90.0,3.0,3.0,64.0,29.0,20.0,21.0,35.0,41.0,23.0,56.0,3.0,3.0,1,6-3 6-3,R64,81.0
2025-6242:339,2025-6242,Winston-Salem,2025-08-17,2025,Hard,A,105916,Marton Fucsovics,Hugo Gaston,200384,1,1,0,0,94.0,125.0,5.0,2.0,56.0,35.0,28.0,10.0,21.0,38.0,33.0,67.0,1.0,2.0,1,6-3 6-3,R64,81.0
2025-560:100,2025-560,Us Open,2025-08-25,2025,Hard,G,206173,Jannik Sinner,Vit Kopriva,200240,1,1,0,0,1.0,89.0,7.0,1.0,68.0,40.0,33.0,15.0,28.0,48.0,36.0,63.0,2.0,2.0,1,6-1 6-1 6-2,R128,98.0
2025-560:101,2025-560,Us Open,2025-08-25,2025,Hard,G,200615,Alexei Popyrin,Emil Ruusuvuori,200325,1,1,0,0,36.0,752.0,19.0,3.0,85.0,53.0,46.0,17.0,32.0,63.0,48.0,110.0,0.0,3.0,1,6-3 6-4 7-6(3),R128,131.0
2025-560:102,2025-560,Us Open,2025-08-25,2025,Hard,G,208316,Valentin Royer,Bu Yunchaokete,207352,1,1,0,0,98.0,74.0,12.0,1.0,95.0,63.0,51.0,18.0,32.0,69.0,33.0,90.0,5.0,5.0,1,6-1 6-4 7-6(1),R128,135.0
2025-560:103,2025-560,Us Open,2025-08-25,2025,Hard,G,133430,Denis Shapovalov,Marton Fucsovics,105916,1,1,0,0,29.0,63.0,8.0,5.0,79.0,40.0,27.0,22.0,39.0,49.0,47.0,86.0,4.0,7.0,1,6-4 6-4 6-0,R128,124.0
2025-560:104,2025-560,Us Open,2025-08-25,2025,Hard,G,122330,Alexander Bublik,Marin Cilic,105227,1,1,0,0,24.0,62.0,16.0,4.0,79.0,44.0,42.0,16.0,35.0,58.0,32.0,78.0,2.0,2.0,1,6-4 6-1 6-4,R128,109.0
2025-560:105,2025-560,Us Open,2025-08-25,2025,Hard,G,209262,Tristan Schoolkate,Lorenzo Sonego,132283,1,1,0,0,96.0,46.0,10.0,11.0,159.0,91.0,69.0,34.0,68.0,103.0,61.0,177.0,8.0,14.0,1,6-3 7-6(8) 1-6 1-6 7-6(6),R128,258.0
2025-560:106,2025-560,Us Open,2025-08-25,2025,Hard,G,132686,Nuno Borges,Brandon Holt,200587,1,1,0,0,41.0,110.0,10.0,4.0,83.0,54.0,42.0,15.0,29.0,57.0,41.0,87.0,2.0,4.0,1,6-4 6-2 6-3,R128,109.0
2025-560:107,2025-560,Us Open,2025-08-25,2025,Hard,G,126205,Tommy Paul,Elmer Moller,209284,1,1,0,0,14.0,109.0,4.0,3.0,73.0,37.0,31.0,23.0,36.0,54.0,39.0,83.0,0.0,0.0,1,6-3 6-3 6-1,R128,108.0
2025-560:108,2025-560,Us Open,2025-08-25,2025,Hard,G,207518,Lorenzo Musetti,Giovanni Mpetshi Perricard,208659,1,1,0,0,10.0,37.0,13.0,1.0,100.0,68.0,59.0,28.0,32.0,87.0,36.0,125.0,0.0,0.0,1,6-7(3) 6-3 6-4 6-4,R128,152.0
2025-560:109,2025-560,Us Open,2025-08-25,2025,Hard,G,105676,David Goffin,Quentin Halys,111460,1,1,0,0,80.0,70.0,6.0,11.0,149.0,72.0,46.0,41.0,77.0,87.0,71.0,159.0,10.0,16.0,1,6-7(2) 6-4 6-3 7-5,R128,193.0
2025-560:110,2025-560,Us Open,2025-08-25,2025,Hard,G,202385,Jenson Brooksby,Aleksandar Vukic,126846,1,1,0,0,92.0,95.0,11.0,9.0,168.0,101.0,69.0,32.0,67.0,101.0,70.0,169.0,11.0,17.0,1,6-3 6-7(4) 6-4 3-6 6-4,R128,226.0
2025-560:111,2025-560,Us Open,2025-08-25,2025,Hard,G,207925,Flavio Cobolli,Francesco Passaro,208859,1,1,0,0,26.0,120.0,7.0,15.0,161.0,62.0,44.0,54.0,99.0,98.0,67.0,163.0,9.0,15.0,1,7-5 4-6 6-4 3-6 6-3,R128,222.0
2025-560:112,2025-560,Us Open,2025-08-25,2025,Hard,G,209113,Gabriel Diallo,Damir Dzumhur,106000,1,1,0,0,33.0,61.0,17.0,2.0,136.0,90.0,67.0,27.0,46.0,94.0,52.0,149.0,2.0,5.0,1,7-6(4) 4-6 7-5 7-5,R128,197.0
2025-560:113,2025-560,Us Open,2025-08-25,2025,Hard,G,144719,Jaume Munar,Jaime Faria,210262,1,1,0,0,44.0,117.0,4.0,7.0,117.0,82.0,59.0,15.0,35.0,74.0,47.0,95.0,5.0,9.0,1,6-0 6-3 5-7 6-2,R128,163.0
2025-560:114,2025-560,Us Open,2025-08-25,2025,Hard,G,200267,Zizou Bergs,Chun Hsin Tseng,202358,1,1,0,0,48.0,118.0,7.0,5.0,68.0,36.0,26.0,17.0,32.0,43.0,43.0,78.0,1.0,5.0,1,6-3 6-4 6-3,R128,113.0
2025-560:115,2025-560,Us Open,2025-08-25,2025,Hard,G,207733,Jack Draper,Federico Agustin Gomez,144870,1,1,0,0,5.0,203.0,14.0,5.0,133.0,80.0,65.0,28.0,53.0,93.0,49.0,129.0,2.0,4.0,1,6-4 7-5 6-7(7) 6-2,R128,181.0
2025-560:116,2025-560,Us Open,2025-08-25,2025,Hard,G,100644,Alexander Zverev,Alejandro Tabilo,126214,1,1,0,0,3.0,122.0,9.0,3.0,100.0,66.0,53.0,20.0,34.0,73.0,28.0,86.0,6.0,6.0,1,6-2 7-6(4) 6-4,R128,128.0
2025-560:117,2025-560,Us Open,2025-08-25,2025,Hard,G,207985,Jacob Fearnley,Roberto Bautista Agut,105138,1,1,0,0,60.0,47.0,20.0,18.0,148.0,76.0,60.0,33.0,72.0,93.0,57.0,131.0,11.0,15.0,1,7-5 6-2 5-7 6-4,R128,204.0
2025-560:118,2025-560,Us Open,2025-08-25,2025,Hard,G,126128,Roman Safiullin,Gael Monfils,104792,1,1,0,0,94.0,49.0,8.0,3.0,119.0,82.0,60.0,14.0,37.0,74.0,47.0,117.0,1.0,7.0,1,6-4 2-6 6-1 3-6 6-4,R128,163.0
2025-560:119,2025-560,Us Open,2025-08-25,2025,Hard,G,200000,Felix Auger Aliassime,Billy Harris,126129,1,1,0,0,27.0,151.0,10.0,5.0,107.0,72.0,53.0,17.0,35.0,70.0,45.0,110.0,7.0,10.0,1,6-4 7-6(8) 6-4,R128,175.0
2025-560:120,2025-560,Us Open,2025-08-25,2025,Hard,G,200443,Adam Walton,Ugo Humbert,200005,1,1,0,0,85.0,23.0,15.0,5.0,118.0,69.0,61.0,30.0,49.0,91.0,45.0,132.0,2.0,3.0,1,6-4 7-6(4) 5-7 6-1,R128,174.0
2025-560:121,2025-560,Us Open,2025-08-25,2025,Hard,G,209409,Coleman Wong,Aleksandar Kovacevic,206499,1,1,0,0,173.0,71.0,22.0,1.0,103.0,52.0,41.0,33.0,51.0,74.0,34.0,100.0,4.0,6.0,1,6-4 7-5 7-6(4),R128,146.0
2025-560:122,2025-560,Us Open,2025-08-25,2025,Hard,G,207729,Tristan Boyer,James Duckworth,105902,1,1,0,0,113.0,106.0,3.0,3.0,87.0,41.0,34.0,25.0,46.0,59.0,41.0,91.0,0.0,3.0,1,6-3 7-5 6-4,R128,122.0
2025-560:123,2025-560,Us Open,2025-08-25,2025,Hard,G,126094,Andrey Rublev,Dino Prizmic,209976,1,1,0,0,15.0,124.0,9.0,3.0,87.0,41.0,36.0,28.0,46.0,64.0,28.0,78.0,3.0,3.0,1,6-4 6-4 6-4,R128,120.0
2025-560:124,2025-560,Us Open,2025-08-25,2025,Hard,G,111575,Karen Khachanov,Nishesh Basavareddy,210460,1,1,0,0,9.0,104.0,19.0,6.0,125.0,70.0,58.0,28.0,55.0,86.0,54.0,129.0,8.0,10.0,1,6-7(5) 6-3 7-5 6-1,R128,189.0
2025-560:125,2025-560,Us Open,2025-08-25,2025,Hard,G,111794,Kamil Majchrzak,Hugo Dellien,106198,1,1,0,0,76.0,121.0,18.0,4.0,141.0,81.0,55.0,28.0,60.0,83.0,71.0,148.0,11.0,16.0,1,6-1 6-4 6-7(5) 6-4,R128,188.0
2025-560:126,2025-560,Us Open,2025-08-25,2025,Hard,G,209857,Leandro Riedi,Pedro Martinez,124079,1,1,0,0,435.0,66.0,15.0,4.0,83.0,55.0,44.0,15.0,28.0,59.0,46.0,101.0,8.0,8.0,1,6-4 6-2 6-3,R128,128.0
2025-560:127,2025-560,Us Open,2025-08-25,2025,Hard,G,202103,Francisco Cerundolo,Matteo Arnaldi,208286,1,1,0,0,19.0,64.0,4.0,7.0,146.0,78.0,55.0,38.0,68.0,93.0,53.0,138.0,9.0,14.0,1,3-6 2-6 7-5 6-4 6-3,R128,224.0
2025-560:128,2025-560,Us Open,2025-08-25,2025,Hard,G,126774,Stefanos Tsitsipas,Alexandre Muller,124186,1,1,0,0,28.0,38.0,16.0,3.0,105.0,62.0,52.0,25.0,43.0,77.0,48.0,111.0,5.0,7.0,1,4-6 6-0 6-1 7-6(5),R128,133.0
2025-560:129,2025-560,Us Open,2025-08-25,2025,Hard,G,127157,Daniel Altmaier,Hamad Medjedovic,209098,1,1,0,0,56.0,57.0,24.0,3.0,181.0,118.0,95.0,30.0,63.0,125.0,65.0,197.0,1.0,4.0,1,7-5 6-7(3) 7-6(7) 6-7(5) 6-4,R128,286.0
2025-560:130,2025-560,Us Open,2025-08-25,2025,Hard,G,208278,Shintaro Mochizuki,Hugo Gaston,200384,1,1,0,0,112.0,125.0,4.0,5.0,85.0,40.0,28.0,22.0,45.0,50.0,51.0,96.0,6.0,11.0,1,6-4 6-3 6-4,R128,116.0
2025-560:131,2025-560,Us Open,2025-08-25,2025,Hard,G,200282,Alex De Minaur,Christopher Oconnell,106331,1,1,0,0,8.0,81.0,10.0,1.0,78.0,39.0,36.0,25.0,39.0,61.0,34.0,93.0,0.0,0.0,1,6-3 6-4 6-4,R128,113.0
2025-560:132,2025-560,Us Open,2025-08-25,2025,Hard,G,104925,Novak Djokovic,Learner Tien,210530,1,1,0,0,7.0,50.0,7.0,4.0,94.0,56.0,43.0,18.0,38.0,61.0,47.0,89.0,6.0,8.0,1,6-1 7-6(3) 6-2,R128,145.0
2025-560:133,2025-560,Us Open,2025-08-25,2025,Hard,G,208260,Zachary Svajda,Zsombor Piros,200436,1,1,0,0,145.0,156.0,14.0,1.0,85.0,49.0,39.0,12.0,36.0,51.0,49.0,88.0,3.0,8.0,1,6-4 6-2 7-5,R128,128.0
2025-560:135,2025-560,Us Open,2025-08-25,2025,Hard,G,207681,Francisco Comesana,Alex Michelsen,210506,1,1,0,0,54.0,32.0,9.0,7.0,110.0,55.0,45.0,24.0,55.0,69.0,40.0,106.0,5.0,9.0,1,1-6 6-3 6-4 6-4,R128,157.0
2025-560:136,2025-560,Us Open,2025-08-25,2025,Hard,G,126207,Frances Tiafoe,Yoshihito Nishioka,106415,1,1,0,0,17.0,149.0,19.0,2.0,108.0,56.0,47.0,23.0,52.0,70.0,46.0,101.0,4.0,6.0,1,6-3 7-6(6) 6-3,R128,148.0
2025-560:137,2025-560,Us Open,2025-08-25,2025,Hard,G,102093,Martin Damm,Darwin Blanch,210464,1,1,0,0,431.0,364.0,24.0,4.0,85.0,55.0,46.0,18.0,30.0,64.0,27.0,78.0,3.0,3.0,1,6-3 6-4 6-4,R128,100.0
2025-560:138,2025-560,Us Open,2025-08-25,2025,Hard,G,105526,Jan Lennard Struff,Mackenzie Mcdonald,111456,1,1,0,0,144.0,100.0,18.0,14.0,130.0,64.0,57.0,27.0,66.0,84.0,56.0,132.0,4.0,7.0,1,3-6 7-6(4) 6-3 6-3,R128,172.0
2025-560:139,2025-560,Us Open,2025-08-25,2025,Hard,G,208029,Holger Rune,Botic Van De Zandschulp,122298,1,1,0,0,11.0,73.0,9.0,7.0,121.0,65.0,45.0,33.0,56.0,78.0,47.0,110.0,2.0,5.0,1,6-3 7-6(4) 7-6(2),R128,180.0
2025-560:140,2025-560,Us Open,2025-08-25,2025,Hard,G,210150,Jakub Mensik,Nicolas Jarry,111797,1,1,0,0,16.0,102.0,16.0,3.0,106.0,57.0,46.0,24.0,49.0,70.0,39.0,97.0,8.0,10.0,1,7-6(5) 6-3 6-4,R128,144.0
2025-560:141,2025-560,Us Open,2025-08-25,2025,Hard,G,200259,Ugo Blanchet,Fabian Marozsan,206681,1,1,0,0,184.0,53.0,10.0,7.0,130.0,74.0,54.0,30.0,56.0,84.0,47.0,126.0,3.0,6.0,1,6-4 3-6 7-6(7) 6-2,R128,167.0
